customerID,gender,SeniorCitizen,Partner,Dependents,Day,year,month
1227-UDMZR,Female,,Yes,No,8,1981,9
5198-HQAEN,Male,,Yes,Yes,26,1998,12
9170-CCKOU,Male,,Yes,No,26,1984,7
2167-FQSTQ,Female,,Yes,No,4,1997,2
2819-GWENI,Female,,Yes,Yes,22,1988,12
1043-YCUTE,Male,,Yes,No,4,1996,9
3814-MLAXC,Female,,No,No,20,1988,6
3572-UUHRS,Male,,No,No,26,2012,4
2692-PFYTJ,Female,,No,No,15,1987,5
1226-UDFZR,Female,,No,No,27,1985,7
5955-EPOAZ,Female,,No,No,27,1984,6
6821-JPCDC,Female,,Yes,No,9,1984,12
8815-LMFLX,Male,,Yes,Yes,17,1995,1
9135-HSWOC,Male,,Yes,Yes,30,2011,11
8582-KRHPJ,Male,,No,No,26,1985,9
5811-IWXYM,Female,,Yes,Yes,24,1980,11
7044-YAACC,Male,,Yes,No,1,2001,12
8189-XRIKE,Female,,No,No,16,2012,5
1506-YJTYT,Male,,Yes,Yes,21,2006,7
4123-DVHPH,Male,,Yes,No,6,1984,1
6425-YQLLO,Female,,Yes,No,5,1988,11
5442-UTCVD,Male,,No,Yes,26,1985,2
2228-BZDEE,Female,,No,No,24,1996,3
7734-DBOAI,Female,,Yes,Yes,21,1989,2
2789-CZANW,Female,,Yes,Yes,9,2009,6
2091-RFFBA,Female,,No,No,21,2001,7
2114-MGINA,Female,,No,No,5,2011,6
7596-LDUXP,Female,,No,No,4,1996,10
3740-RLMVT,Male,,Yes,No,30,1993,2
4489-SNOJF,Female,,Yes,Yes,30,1994,8
2192-OZITF,Female,,No,No,29,2002,8
5651-CPDND,Male,,No,No,11,1997,9
2186-QZEYA,Female,,No,No,22,2002,9
1131-ALZWV,Female,,No,No,20,2002,12
7729-XBTWX,Male,,Yes,Yes,1,2009,9
9134-WYRVP,Male,,No,No,12,1987,10
3284-SVCRO,Female,,Yes,No,7,1988,4
9732-OUYRN,Female,,Yes,No,28,2012,7
0559-CKHUS,Female,,Yes,No,24,1987,6
2931-SVLTV,Male,,Yes,Yes,17,1989,11
6899-PPEEA,Female,,No,No,18,2000,12
7504-UWHNB,Male,,No,No,18,2003,3
2582-FFFZR,Female,,No,No,25,2002,1
8908-NMQTX,Male,,No,No,13,1982,3
2187-LZGPL,Female,,No,No,25,2000,10
1431-AIDJQ,Male,,Yes,Yes,20,1988,12
6288-LBEAR,Female,,No,No,7,1989,6
4597-NUCQV,Male,,No,No,20,2012,9
9019-QVLZD,Female,,No,No,27,1984,3
8413-YNHNV,Male,,No,No,26,1991,3
5808-TOTXO,Female,,No,Yes,2,2006,10
4369-NYSCF,Male,,No,No,20,1999,8
6333-YDVLT,Male,,No,No,23,1997,8
5324-KTGCG,Male,,Yes,No,10,1981,5
5599-HVLTW,Female,,No,No,24,1986,8
7394-LWLYN,Female,,No,No,15,1987,9
3707-LRWZD,Female,,No,No,8,1994,8
6873-UDNLD,Male,,No,No,1,2012,6
2700-LUEVA,Male,,No,No,21,1997,10
1455-ESIQH,Male,,No,No,11,1991,9
0958-YHXGP,Female,,No,No,7,2001,1
1101-SSWAG,Female,,Yes,No,3,1990,8
2979-SXESE,Female,,Yes,Yes,16,1983,12
4013-TLDHQ,Male,,No,No,14,2008,1
5743-KHMNA,Male,,No,No,29,2007,3
4194-FJARJ,Female,,Yes,Yes,15,1985,6
5325-UWTWJ,Male,,Yes,No,17,2003,1
3969-GYXEL,Female,,No,No,7,1987,10
9208-OLGAQ,Female,,No,No,3,2011,8
3244-CQPHU,Female,,No,No,24,1999,11
2674-MLXMN,Female,,No,No,17,1988,9
9708-HPXWZ,Male,,No,No,10,1984,4
6992-TKNYO,Male,,Yes,No,15,1981,4
4468-YDOVK,Male,,No,Yes,13,1980,8
3754-DXMRT,Male,,No,No,5,2001,3
5792-JALQC,Female,,No,No,3,1999,5
7130-VTEWQ,Female,,No,No,16,1980,8
2200-DSAAL,Female,,No,No,15,2011,12
4302-ZYFEL,Male,,Yes,Yes,16,1993,11
9351-LZYGF,Female,,Yes,No,29,1983,9
4366-CTOUZ,Female,,No,No,11,2002,10
6121-VZNQB,Female,,No,No,21,2008,4
7903-CMPEY,Male,,Yes,No,8,1990,4
1518-OMDIK,Male,,Yes,No,19,1985,8
6671-NGWON,Female,,No,No,20,1986,6
0595-ITUDF,Male,,Yes,Yes,6,2000,7
6996-KNSML,Female,,No,No,23,1995,11
1955-IBMMB,Male,,No,No,8,1993,3
0096-BXERS,Female,,Yes,No,12,2011,7
3806-YAZOV,Female,,No,No,28,1990,2
7998-ZLXWN,Female,,Yes,No,25,1997,6
6253-WRFHY,Male,,Yes,Yes,9,1999,8
9133-AYJZG,Female,,No,No,25,1999,1
2675-OTVVJ,Male,,Yes,No,7,2011,7
8680-CGLTP,Male,,No,No,2,2003,4
8430-TWCBX,Female,,Yes,No,19,2003,8
5018-GWURO,Female,,Yes,No,22,1983,6
6741-QRLUP,Female,,No,No,16,1995,10
4737-HOBAX,Male,,Yes,No,18,1991,12
0537-QYZZN,Male,,Yes,Yes,21,2005,3
3340-QBBFM,Male,,Yes,No,18,1988,9
1704-NRWYE,Female,,No,No,5,2000,11
2592-SEIFQ,Male,,No,No,1,1999,10
8200-KLNYW,Female,,Yes,No,22,1984,9
3372-CDXFJ,Male,,Yes,Yes,10,1989,5
4781-ZXYGU,Male,,Yes,Yes,13,2011,7
7632-YUTXB,Female,,Yes,Yes,1,2005,4
2718-YSKCS,Male,,Yes,Yes,3,2008,6
9896-UYMIE,Male,,No,No,21,2001,6
0853-NWIFK,Female,,No,No,2,1994,2
8212-CRQXP,Female,,Yes,No,12,1988,3
6980-CDGFC,Female,,Yes,No,22,1994,3
7691-XVTZH,Female,,Yes,No,27,1982,2
2520-SGTTA,Female,,Yes,Yes,26,1989,7
7481-ATQQS,Female,,No,No,24,1990,9
2277-VWCNI,Female,,No,No,3,1988,3
1088-CNNKB,Male,,Yes,No,27,1982,10
8642-GVWRF,Female,,Yes,No,29,1992,8
1930-BZLHI,Male,,No,No,21,2002,5
3400-ESFUW,Male,,Yes,Yes,18,1982,10
5868-YTYKS,Male,,No,Yes,29,2008,10
3525-DVKFN,Female,,No,No,16,2006,10
1482-OXZSY,Male,,No,No,9,1996,2
0377-JBKKT,Male,,Yes,Yes,16,1983,3
5778-BVOFB,Female,,No,No,18,1995,9
3373-YZZYM,Male,,Yes,Yes,8,1995,8
2057-ZBLPD,Female,,Yes,No,8,1998,1
0228-MAUWC,Male,,No,No,13,1996,3
5502-RLUYV,Female,,Yes,Yes,18,2002,1
0023-HGHWL,Male,,No,No,17,1991,4
7663-YJHSN,Female,,Yes,No,2,2006,2
4915-BFSXL,Male,,Yes,Yes,3,1992,8
3086-RUCRN,Female,,No,No,23,1998,1
5215-LNLDJ,Female,,Yes,Yes,17,1988,4
7576-JMYWV,Female,,Yes,Yes,25,1993,3
9039-RBEEE,Male,,No,No,16,2008,8
0257-KXZGU,Female,,Yes,Yes,30,2011,4
1307-ATKGB,Male,,No,No,16,1987,7
8417-FMLZI,Male,,Yes,Yes,8,1980,5
3714-XPXBW,Female,,No,No,17,1998,8
1850-AKQEP,Male,,No,Yes,24,1996,3
2824-DXNKN,Female,,Yes,Yes,20,1994,12
5227-JSCFE,Male,,Yes,No,15,1980,2
0848-ZGQIJ,Female,,Yes,No,28,2008,11
3621-CHYVB,Female,,Yes,No,27,2007,3
8042-RNLKO,Male,,No,No,13,1984,10
1792-UXAFY,Female,,No,No,20,2010,10
5372-FBKBN,Female,,No,Yes,13,1981,3
0420-TXVSG,Male,,Yes,No,11,2004,3
6217-TOWGS,Female,,Yes,No,5,2004,8
0515-YPMCW,Male,,No,Yes,3,1985,5
0378-XSZPU,Male,,Yes,No,6,1980,6
1045-LTCYT,Female,,Yes,Yes,6,1996,1
1544-JJMYL,Male,,No,No,24,1993,10
4636-JGAAI,Male,,Yes,No,4,2007,9
6874-SGLHU,Male,,No,No,2,1982,5
5951-AOFIH,Male,,No,No,8,1997,3
4729-XKASR,Male,,No,Yes,24,1983,2
3059-NGMXB,Male,,Yes,Yes,30,1985,6
8652-YHIYU,Female,,No,Yes,4,1990,11
5278-PNYOX,Female,,No,No,2,2000,10
5449-FIBXJ,Male,,Yes,Yes,22,1992,10
3486-HOOGQ,Female,,Yes,Yes,26,2011,3
5061-PBXFW,Female,,Yes,Yes,25,1996,7
8630-FJLIB,Female,,No,No,18,1996,12
3891-NLXJB,Male,,No,No,14,1986,6
4749-OJKQU,Female,,No,No,21,2004,3
0577-WHMEV,Female,,Yes,No,2,1989,11
5453-AXEPF,Male,,Yes,No,23,1985,7
3639-XJHKQ,Female,,No,Yes,22,1983,10
3716-LRGXK,Male,,Yes,No,19,1984,3
2263-SFSQZ,Male,,Yes,Yes,14,2010,4
9950-MTGYX,Male,,Yes,Yes,10,2001,7
3397-AVTKU,Male,,No,No,3,1983,7
4825-FUREZ,Male,,Yes,No,12,2001,10
9837-BMCLM,Male,,No,No,16,2002,5
2672-OJQZP,Female,,No,No,29,2006,4
0137-UDEUO,Female,,No,No,25,2009,2
3134-DSHVC,Female,,No,No,29,1980,4
6161-UUUTA,Male,,No,No,29,2003,8
7821-DPRQE,Male,,Yes,No,18,2012,6
6543-XRMYR,Female,,No,No,18,2001,11
2001-EWBQU,Female,,No,No,24,1990,9
4925-LMHOK,Male,,No,No,30,2004,3
1608-GMEWB,Male,,No,No,25,2008,9
6695-AMZUF,Female,,Yes,No,5,1983,4
1455-UGQVH,Male,,Yes,No,28,1980,1
8410-BGQXN,Male,,No,No,29,1989,1
8280-MQRQN,Female,,No,No,17,1989,5
1619-YWUBB,Female,,Yes,No,8,1984,9
7611-YKYTC,Male,,Yes,Yes,19,1994,10
2037-SGXHH,Male,,Yes,Yes,24,1990,11
3178-FESZO,Female,,No,No,17,1980,4
0365-GXEZS,Male,,Yes,No,4,1996,6
0082-OQIQY,Male,,No,No,16,2010,3
6087-MVHJH,Female,,No,No,17,1989,4
4603-JANFB,Male,,No,No,20,1995,11
3018-TFTSU,Male,,No,No,1,1992,4
3606-SBKRY,Male,,No,No,18,2001,5
4806-KEXQR,Male,,No,No,1,2002,5
0667-NSRGI,Female,,Yes,No,4,1999,5
7083-YNSKY,Female,,No,No,12,2002,9
6893-ODYYE,Male,,No,No,12,1987,5
8242-JSVBO,Male,,No,No,7,1980,1
2479-BRAMR,Male,,Yes,No,27,1987,2
9541-ZPSEA,Male,,Yes,Yes,16,1980,9
2665-NPTGL,Female,,Yes,No,21,1999,7
1139-WUOAH,Male,,No,No,20,2006,2
4693-VWVBO,Female,,No,No,5,1981,7
7434-SHXLS,Female,,No,No,10,1996,9
6937-GCDGQ,Male,,Yes,Yes,24,1982,2
0988-JRWWP,Female,,No,No,19,2007,7
5075-JSDKI,Female,,No,No,12,1996,11
7908-QCBCA,Female,,Yes,No,14,1997,8
8644-XYTSV,Male,,Yes,No,18,2009,1
6711-FLDFB,Female,,No,No,10,2012,4
3873-WOSBC,Male,,Yes,No,19,1986,3
7465-ZZRVX,Male,,No,No,10,2004,9
7975-JMZNT,Male,,Yes,No,10,2008,2
7251-XFOIL,Female,,No,No,30,1997,6
4116-IQRFR,Male,,Yes,Yes,19,2008,11
3714-JTVOV,Female,,Yes,No,6,2006,10
8259-DZLIZ,Female,,Yes,Yes,8,2010,11
0442-ZXKVS,Female,,Yes,No,16,2007,8
7853-WNZSY,Male,,No,No,6,1995,4
3120-FAZKD,Male,,Yes,Yes,10,1981,4
8606-OEGQZ,Female,,No,Yes,20,2010,3
0225-ZORZP,Male,,No,No,30,2011,4
4702-IOQDC,Female,,No,No,17,1991,5
9489-JMTTN,Female,,Yes,Yes,22,1998,11
0575-CUQOV,Male,,Yes,No,7,2012,9
0967-BMLBD,Female,,Yes,Yes,10,1993,7
6178-KFNHS,Female,,No,Yes,12,1991,11
2830-LEWOA,Male,,Yes,Yes,21,2012,11
5006-MXVRN,Female,,No,No,8,1992,8
1264-BYWMS,Male,,No,No,2,2011,9
9658-WYUFB,Female,,No,No,17,2002,2
8327-WKMIE,Male,,No,No,16,1999,12
6917-FIJHC,Female,,Yes,No,8,2002,8
5329-KRDTM,Male,,Yes,No,21,2005,2
7797-EJMDP,Female,,No,No,27,2004,11
3530-VWVGU,Female,,Yes,Yes,22,1990,2
2013-SGDXK,Female,,No,No,11,1993,8
6368-NWMCE,Female,,No,No,26,1986,12
3633-CDBUW,Male,,No,Yes,17,1981,9
0707-HOVVN,Female,,No,No,4,2000,1
8580-QVLOC,Female,,Yes,Yes,13,1984,1
3956-MGXOG,Female,,No,No,11,2007,5
9274-UARKJ,Female,,No,No,23,1994,4
4077-HWUYD,Male,,Yes,Yes,16,2006,7
2012-NWRPA,Female,,Yes,No,4,1994,12
8808-ELEHO,Male,,No,No,29,1991,9
0103-CSITQ,Female,,Yes,No,19,1982,8
3506-LCJDC,Male,,Yes,Yes,13,2007,1
8671-KKKOS,Female,,Yes,No,28,1998,4
7305-ZWMAJ,Male,,Yes,No,5,1994,7
9518-XXBXE,Male,,Yes,No,3,1990,4
3934-HXCFZ,Male,,Yes,No,20,2011,7
6578-KRMAW,Male,,No,No,7,1980,8
4860-IJUDE,Male,,No,No,21,2006,6
7666-WKRON,Female,,No,No,16,1982,10
9688-YGXVR,Female,,No,No,15,2009,7
0423-UDIJQ,Male,,No,No,10,1992,12
1945-XISKS,Female,,Yes,No,2,1998,5
4910-AQFFX,Male,,Yes,Yes,4,2004,5
2154-KVJFF,Female,,No,No,26,1999,6
5360-LJCNJ,Female,,Yes,No,11,2012,11
2607-FBDFF,Male,,No,No,9,1990,2
9647-ERGBE,Female,,Yes,Yes,21,1987,10
3428-XZMAZ,Male,,No,No,5,2001,4
1100-DDVRV,Male,,Yes,No,6,1984,6
0378-TOVMS,Female,,No,No,25,2001,11
4355-HBJHH,Male,,Yes,Yes,24,2008,12
6728-WYQBC,Male,,No,No,14,1985,8
9058-CBREO,Female,,No,No,30,1982,8
9029-FEGVJ,Female,,Yes,No,21,2011,3
7216-KAOID,Male,,Yes,Yes,5,1992,2
0318-QUUOB,Male,,Yes,No,25,2008,7
6145-NNPNO,Female,,No,No,24,1989,7
5520-FVEWJ,Female,,Yes,Yes,27,2011,6
5339-TJFEK,Male,,Yes,Yes,15,2012,8
5572-ZDXHY,Female,,No,No,29,1994,2
2074-GUHPQ,Female,,No,Yes,6,2010,5
4625-XMOYM,Female,,Yes,Yes,4,2008,11
5827-MWCZK,Male,,Yes,Yes,4,2002,8
1385-TQOZW,Female,,No,No,14,2010,9
5914-XRFQB,Male,,Yes,No,6,2005,2
4329-YPDDQ,Male,,No,No,30,1993,7
4804-NCPET,Male,,Yes,Yes,16,2001,12
3750-CKVKH,Male,,No,No,16,1998,9
5944-UGLLK,Male,,No,No,24,2012,12
8063-GBATB,Female,,No,No,27,2005,10
7787-BNTZM,Male,,No,No,13,1992,7
2252-ISRNH,Male,,Yes,Yes,20,1983,12
9415-TPKRV,Female,,Yes,Yes,13,1999,6
5322-TEUJK,Female,,Yes,Yes,20,2012,4
4547-KQRTM,Female,,No,No,19,1984,7
4877-EVATK,Male,,No,No,3,1991,7
1866-DIOQZ,Female,,Yes,No,6,1992,5
8375-KVTHK,Male,,Yes,No,21,1997,8
2697-NQBPF,Male,,No,No,24,2007,8
3709-OIJEA,Male,,No,No,20,2008,9
7639-SUPCW,Female,,No,No,23,2012,9
1386-ZIKUV,Male,,No,No,23,2008,3
0599-XNYDO,Female,,Yes,No,1,1991,6
6377-WHAOX,Female,,Yes,No,16,1982,7
6855-VLGOS,Male,,Yes,Yes,26,2007,12
8999-XXGNS,Female,,Yes,No,4,2010,12
8746-OQQRW,Male,,No,No,21,2007,4
3181-MIZBN,Male,,Yes,Yes,27,2009,3
0471-ARVMX,Female,,Yes,No,29,1980,1
7766-CLTIC,Female,,No,No,18,2002,2
5650-YLIBA,Male,,No,No,22,1986,2
0825-CPPQH,Female,,Yes,No,4,1980,11
9084-OAYKL,Male,,No,No,17,1983,8
6122-LJADA,Male,,Yes,Yes,13,1989,1
2400-XIWIO,Female,,Yes,No,18,1980,10
7524-VRLPL,Male,,No,No,5,1983,12
1069-XAIEM,Female,,No,No,11,1999,7
7569-NMZYQ,Female,,Yes,Yes,11,1998,2
5201-USSQZ,Female,,Yes,No,27,2002,7
2105-PHWON,Female,,Yes,No,22,2004,5
1494-EJZDW,Female,,Yes,Yes,23,2004,6
4884-TVUQF,Female,,No,No,2,1999,4
8003-EWNDZ,Female,,No,No,12,1983,9
1897-RCFUM,Female,,Yes,Yes,23,1983,5
9256-JTBNZ,Female,,No,No,13,1984,11
4658-HCOHW,Female,,Yes,Yes,23,1987,5
2211-RMNHO,Female,,Yes,Yes,20,1990,6
2432-TFSMK,Male,,No,No,16,1996,3
3440-JPSCL,Female,,No,No,3,1983,9
4929-ROART,Male,,No,No,21,2006,7
1834-ABKHQ,Female,,Yes,Yes,18,2010,6
1741-WTPON,Male,,Yes,Yes,8,2000,9
3932-IJWDZ,Male,,No,No,10,1996,5
1240-HCBOH,Female,,No,No,27,1980,8
3594-KADLU,Male,,Yes,No,24,1990,4
8065-BVEPF,Male,,No,No,11,1991,6
3796-ENZGF,Male,,Yes,No,4,2003,1
1734-ZMNTZ,Female,,Yes,Yes,1,1988,6
2853-CWQFQ,Male,,No,Yes,15,1998,5
0813-TAXXS,Male,,No,No,2,1996,6
2519-TWKFS,Male,,Yes,Yes,3,2006,12
2889-FPWRM,Male,,Yes,No,9,1995,8
0626-QXNGV,Female,,Yes,No,10,1981,2
6723-CEGQI,Female,,No,Yes,22,1991,12
6987-XQSJT,Female,,No,No,30,1985,8
4732-RRJZC,Male,,Yes,Yes,22,1998,12
9499-XPZXM,Female,,Yes,No,3,2002,12
4338-EYCER,Male,,Yes,No,4,1995,10
3007-FDPEA,Female,,No,No,9,1999,6
6350-XFYGW,Male,,No,No,5,1983,6
4290-BSXUX,Male,,Yes,No,10,1985,2
8513-OLYGY,Male,,Yes,No,29,2001,12
0311-QYWSS,Female,,No,No,21,1991,10
8705-DWKTI,Male,,No,No,29,2003,6
8755-IWJHN,Male,,Yes,No,13,1982,8
0325-XBFAC,Male,,No,No,10,2010,1
4480-QQRHC,Female,,No,No,14,1984,12
0929-PECLO,Female,,No,No,10,2003,12
3680-CTHUH,Male,,No,No,8,1980,8
1202-KKGFU,Female,,Yes,No,15,1984,6
6112-KTHFQ,Female,,No,No,7,2003,9
1852-XEMDW,Male,,No,No,12,1985,7
2462-XIIJB,Male,,No,No,1,1993,4
4760-XOHVN,Female,,Yes,Yes,8,2003,10
1820-DJFPH,Female,,Yes,Yes,29,2009,5
9426-SXNHE,Female,,No,No,10,1982,12
9068-FHQHD,Female,,Yes,Yes,23,1986,3
1269-FOYWN,Male,,Yes,Yes,25,1998,7
9470-YFUYI,Male,,Yes,No,4,1997,5
7817-BOQPW,Female,,No,No,28,2005,6
7402-EYFXX,Male,,No,No,8,1996,10
1853-UDXBW,Male,,Yes,Yes,12,2006,10
9895-VFOXH,Female,,No,No,24,1996,2
5458-CQJTA,Male,,Yes,Yes,25,2000,8
1230-QAJDW,Male,,No,No,16,1990,5
5701-ZIKJE,Male,,No,No,16,2000,6
5219-YIPTK,Female,,Yes,No,13,1986,1
5032-MIYKT,Female,,No,No,7,1985,5
7396-VJUZB,Male,,Yes,Yes,5,1985,1
9717-QEBGU,Male,,No,No,5,1996,2
5172-RKOCB,Male,,Yes,No,17,1982,12
6509-TSGWN,Female,,Yes,Yes,27,2006,8
3540-RZJYU,Female,,No,No,9,2011,7
3178-CIFOT,Female,,No,No,25,1990,2
2091-MJTFX,Female,,Yes,Yes,25,1991,1
4530-NDRKU,Female,,Yes,Yes,16,2008,4
5985-TBABQ,Female,,No,No,23,2006,6
9800-ONTFE,Female,,Yes,Yes,21,1995,4
6743-HHQPF,Male,,Yes,No,8,2009,7
8455-HIRAQ,Female,,No,No,2,2000,5
6616-AALSR,Female,,Yes,Yes,8,1996,12
0883-EIBTI,Female,,No,No,25,1980,9
9415-ZNBSX,Female,,Yes,Yes,27,1981,9
4018-KJYUY,Male,,No,Yes,15,2005,6
0722-TROQR,Female,,No,No,25,1983,10
7571-YXDAD,Female,,No,No,19,2005,7
3884-UEBXB,Female,,Yes,Yes,1,1991,7
8780-RSYYU,Female,,No,No,24,1992,12
5537-UXXVS,Female,,Yes,No,21,1986,6
1791-PQHBB,Female,,No,Yes,14,2004,1
8701-DGLVH,Male,,No,No,6,1982,8
8741-LQOBK,Female,,Yes,Yes,29,2004,1
3393-FMZPV,Female,,No,No,2,1989,8
8082-GHXOP,Male,,No,Yes,25,1987,12
6402-ZFPPI,Female,,No,No,9,1998,6
0980-FEXWF,Male,,Yes,Yes,4,2003,7
7486-KSRVI,Male,,No,No,12,1990,8
3011-WQKSZ,Male,,No,Yes,17,1980,7
8443-WVPSS,Male,,Yes,No,3,1984,10
3006-XIMLN,Female,,No,Yes,28,1985,8
8218-FFJDS,Female,,Yes,No,2,1989,6
1986-PHGZF,Male,,No,No,22,1998,2
9965-YOKZB,Male,,No,No,30,1993,8
0504-HHAPI,Female,,No,No,22,1985,9
9360-OMDZZ,Male,,No,No,3,1985,7
6305-YLBMM,Male,,No,No,15,2005,6
0345-XMMUG,Female,,Yes,No,16,1986,2
8024-XNAFQ,Female,,No,No,11,1996,10
3647-GMGDH,Male,,Yes,No,2,1998,11
2988-GBIVW,Female,,Yes,No,29,2011,1
2832-SCUCO,Female,,No,No,3,1993,2
7036-ZZKBD,Male,,Yes,No,1,1998,3
3791-LGQCY,Female,,Yes,No,30,1999,6
0265-PSUAE,Female,,Yes,Yes,17,1981,2
0463-TXOAK,Male,,No,Yes,3,1994,3
0594-UFTUL,Male,,Yes,Yes,17,2011,9
9509-MPYOD,Female,,No,No,27,1983,2
9128-CPXKI,Female,,No,No,6,1984,6
0129-KPTWJ,Male,,Yes,No,2,2003,11
8166-ZZTFS,Female,,Yes,No,1,1982,2
5855-EIBDE,Female,,Yes,No,27,2000,9
5365-LLFYV,Female,,No,No,13,1992,6
5956-YHHRX,Male,,No,No,13,1996,9
6008-NAIXK,Male,,No,No,22,1985,3
2956-GGUCQ,Male,,Yes,No,7,2002,11
1928-BXYIV,Male,,No,No,9,1994,7
5760-FXFVO,Male,,No,No,17,1981,6
6595-COKXZ,Female,,No,No,12,2010,1
0961-ZWLVI,Male,,No,Yes,27,2006,2
5181-OABFK,Female,,Yes,Yes,13,1988,4
4007-NHVHI,Female,,No,No,21,2000,7
7816-VGHTO,Female,,Yes,Yes,6,1982,6
5871-DGTXZ,Male,,No,No,5,2006,4
7550-WIQVA,Male,,Yes,Yes,14,1990,1
7544-ZVIKX,Male,,Yes,Yes,24,2007,1
0016-QLJIS,Female,,Yes,Yes,27,1980,1
7508-DQAKK,Female,,No,No,3,1994,8
5176-OLSKT,Female,,Yes,No,18,2002,1
9356-AXGMP,Male,,Yes,No,22,2001,9
3556-BVQGL,Female,,Yes,No,18,1988,1
0362-ZBZWJ,Male,,No,No,20,1991,1
8979-CAMGB,Male,,No,No,7,1981,4
4211-MMAZN,Male,,No,No,15,1998,12
7581-EBBOU,Female,,No,No,29,2010,1
4274-OWWYO,Male,,No,No,30,1986,6
5073-RZGBK,Female,,Yes,Yes,21,2012,9
1541-ETJZO,Male,,No,No,17,2007,7
2192-CKRLV,Female,,Yes,No,26,1983,7
3154-HMWUU,Male,,Yes,No,12,1998,8
6119-SPUDB,Male,,No,No,11,2011,12
6522-OIQSX,Female,,Yes,Yes,11,2000,9
7813-ZGGAW,Male,,No,No,14,2002,2
8748-HFWBO,Male,,Yes,Yes,15,1992,11
1052-QJIBV,Female,,Yes,Yes,19,1986,4
1319-YLZJG,Male,,Yes,No,13,1980,7
4106-HADHQ,Male,,Yes,Yes,1,1992,2
0723-FDLAY,Male,,No,No,19,1997,1
3050-RLLXC,Female,,Yes,Yes,23,1982,12
9298-WGMRW,Female,,Yes,No,24,1995,11
2369-UAPKZ,Male,,No,No,19,1992,8
3088-LHEFH,Female,,No,No,9,1980,11
2778-OCLGR,Male,,Yes,No,30,1991,12
6583-KQJLK,Female,,Yes,No,17,1993,9
8544-JNBOX,Male,,No,No,19,1984,5
6681-ZSEXG,Male,,Yes,No,28,2011,10
6139-ZZRBQ,Male,,No,No,9,1986,10
6116-RFVHN,Female,,Yes,No,18,1985,10
0637-KVDLV,Male,,No,No,20,1984,11
8884-FEEWR,Male,,No,No,19,1987,4
3125-RAHBV,Male,,No,No,29,1991,8
6633-MPWBS,Male,,No,No,16,2010,7
0373-AIVNJ,Male,,No,No,25,2007,2
8785-EPNCG,Male,,No,No,3,1990,7
1682-VCOIO,Male,,No,No,29,1981,10
5729-KLZAR,Female,,Yes,Yes,7,1997,1
2072-ZVJJX,Male,,Yes,No,16,2010,9
8849-AYPTR,Male,,Yes,No,27,1980,3
9518-IMLHK,Male,,No,No,18,1984,4
1582-RAFML,Male,,No,No,20,1994,7
3646-ITDGM,Female,,No,No,25,1980,5
8740-CRYFY,Male,,No,No,7,1984,9
3569-VLDHH,Male,,Yes,Yes,10,2004,4
8224-KDLKN,Male,,Yes,Yes,4,2010,5
7594-LZNWR,Male,,No,No,8,1985,4
4001-TSBTV,Female,,Yes,Yes,14,1991,3
2962-XPMCQ,Male,,No,No,28,1981,6
8727-XDPUD,Male,,No,No,27,1995,10
1043-UXOVO,Female,,No,No,27,1983,9
1064-FBXNK,Male,,Yes,Yes,30,1982,7
3996-ZNWYK,Male,,Yes,Yes,26,2010,1
2878-DHMIN,Male,,Yes,Yes,30,1991,4
7762-ONLJY,Female,,Yes,Yes,22,1985,12
1678-FYZOW,Female,,No,No,4,2012,12
5795-BKOYE,Female,,Yes,Yes,17,1991,9
8627-EHGIP,Male,,No,No,28,2011,9
7402-PWYJJ,Female,,Yes,No,12,2005,3
5480-TBGPH,Female,,Yes,No,6,1982,4
0018-NYROU,Female,,Yes,No,11,1980,12
7501-VTYLJ,Female,,No,Yes,17,1994,5
7608-RGIRO,Male,,No,Yes,27,2001,7
0480-BIXDE,Female,,Yes,No,7,1985,3
5895-QSXOD,Male,,No,No,11,2011,10
9814-AOUDH,Male,,No,No,17,2004,6
6175-IRFIT,Male,,No,No,14,1983,1
8760-ZRHKE,Female,,Yes,Yes,20,1995,6
1622-HSHSF,Female,,No,No,2,1999,10
8854-CCVSQ,Male,,No,No,16,1999,5
6749-UTDVX,Male,,No,No,22,2007,9
5542-DHSXL,Female,,Yes,No,25,2001,7
9102-OXKFY,Male,,No,No,25,1989,11
0511-JTEOY,Female,,No,No,7,2000,11
5216-WASFJ,Female,,Yes,No,20,2007,3
7808-DVWEP,Male,,Yes,No,14,1984,5
7067-KSAZT,Female,,Yes,No,20,2002,7
2284-VFLKH,Male,,Yes,No,3,1985,6
0366-NQSHS,Male,,No,No,19,1988,3
6532-YLWSI,Female,,Yes,No,6,1986,12
3807-BPOMJ,Female,,Yes,No,11,2005,3
3892-NXAZG,Male,,Yes,Yes,29,1982,1
4948-WBBKL,Female,,No,No,20,2007,1
4182-BGSIQ,Female,,Yes,Yes,14,1980,9
9300-AGZNL,Male,,No,No,8,2003,3
0988-AADSA,Female,,Yes,Yes,1,1995,6
9972-NKTFD,Female,,No,No,13,2000,10
3717-LNXKW,Male,,Yes,No,7,2005,4
5734-EJKXG,Female,,No,No,15,1989,4
2207-RYYRL,Male,,Yes,Yes,19,1985,6
6729-FZWSY,Male,,No,No,19,1980,1
9695-IDRZR,Female,,No,Yes,24,2003,9
8144-DGHXP,Female,,No,No,15,2004,10
7814-LEEVE,Female,,Yes,No,3,1980,5
1112-CUNAO,Female,,No,No,18,2003,5
5175-AOBHI,Female,,No,No,8,1995,7
5174-RNGBH,Female,,No,No,11,2009,11
